dataset,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var_importance.mean,var_importance.sd
280,27.0,5.62962962962963,1.713030336705376,0.037037037037037,0.0736109740363181,366.5396825396825,384.4079378598877,0.5,0.0261891400439462,26.0,0.52,0.104,2.888888888888889,1.69148192751537,1.4444444444444444,0.783823376129674,4.754716981132075,2.027746573997831,0.1150876525067712,0.1230229877111712,0.1491608796296296,0.1159276582146399,0.02,0.0578791690272028
281,51.0,6.529411764705882,1.5918912170933113,0.0196078431372549,0.0389954245682093,1031.161904761905,834.8433564912349,0.5,0.013864838846795,50.0,5.0,0.1,5.555555555555555,3.2058973436118907,5.0,4.2946995755750415,5.603960396039604,1.9953907282574608,0.1221136495905756,0.0929070595611221,0.0958180147058823,0.0821078620711905,0.1,0.1138394993528048
282,37.0,5.567567567567568,1.0939363311896615,0.027027027027027,0.0610766760749171,379.9619047619048,254.10498430496563,0.5,0.0191109940861228,36.0,0.36,0.072,4.5,3.4226138716316967,1.6363636363636365,1.2167659925061516,4.657534246575342,1.6177760633573466,0.1588148622069422,0.138077414112693,0.1323902027027027,0.066136245048832,0.0099999999999999,0.0481634375984387
283,44.0,6.318181818181818,1.7884997906225997,0.0227272727272727,0.0599815334513857,935.7206349206352,1063.2739447817,0.5,0.0642824346533224,43.0,1.72,0.086,4.3,2.7507574714370344,2.0476190476190474,1.5961262630566064,5.402298850574713,2.142915695283341,0.1119202095232459,0.1371769762414715,0.10986328125,0.0827678002390772,0.04,0.0871175495852191
284,42.0,6.119047619047619,1.6557715901212733,0.0238095238095238,0.0494532240657716,783.6190476190476,981.9389385180388,0.5,0.0336717514850737,41.0,0.82,0.082,4.1,3.071373199943851,1.8636363636363635,1.2069423999139133,5.204819277108434,2.0348130863077394,0.104296232660109,0.1096988499994095,0.1148158482142857,0.0796996602342821,0.02,0.0554307481558231
285,55.0,9.454545454545457,3.843311563098127,0.0181818181818181,0.0173131195266511,30322.185414585416,60712.23371583733,0.5,0.0642824346533224,54.0,6.75,0.432,3.375,1.3102162671355695,7.714285714285714,9.286446857549729,8.55045871559633,3.970927306879409,0.0567915985496873,0.0881011933888986,0.06666259765625,0.1133794463386319,0.1249999999999999,0.1659524214956078
286,33.0,6.363636363636363,2.233525545776534,0.0303030303030303,0.0482537618642821,882.6539682539682,1058.195320742118,0.5,0.0214274782177741,32.0,3.555555555555556,0.1495327102803738,3.2,1.3984117975602022,4.0,1.8516401995451028,5.476923076923077,2.481857245011361,0.1025986972755148,0.1198171666275645,0.1253551136363636,0.1149883730291713,0.1111111111111111,0.0984900223475896
287,41.0,6.853658536585366,2.2864926810483794,0.024390243902439,0.0521646356204174,1589.3304473304472,2238.839948402964,0.5,0.1552185617238762,40.0,0.8333333333333334,0.2580645161290322,3.636363636363636,1.9116865471476887,1.9047619047619049,1.9724290077151545,5.950617283950617,2.54411691244674,0.0877428175142975,0.0846080006783418,0.1006573932926829,0.1053472630759263,0.0208333333333333,0.0400535250839451
288,100.0,10.69,4.498473366183536,0.0099999999999999,0.0197439216367316,386455.3222250745,1098024.7480295333,0.5,0.1697056274847714,99.0,7.071428571428571,0.3235294117647059,4.95,2.625281939746262,7.615384615384615,10.759015301430251,9.748743718592964,4.642489963397956,0.0477510839292415,0.0818657247464417,0.0442412948608398,0.0792842643905829,0.0714285714285714,0.1123573143096208
289,28.0,6.035714285714286,2.168497395059757,0.0357142857142857,0.0351640631543261,579.3904761904762,592.7873140397481,0.5,0.101015254455221,27.0,6.75,0.2045454545454545,3.0,1.118033988749895,6.75,0.957427107756338,5.163636363636364,2.409576852076025,0.1131080024144646,0.1347875465458703,0.1424386160714285,0.1224222975917281,0.25,0.1913192155116012
292,46.0,6.086956521739131,1.3470310885882286,0.0217391304347826,0.040808837183741,681.8158730158731,561.929729436232,0.5,0.0,45.0,3.4615384615384617,0.1666666666666666,5.0,3.6742346141747673,3.75,2.3011854652449344,5.164835164835165,1.8090128447657503,0.1352309942769282,0.1257298765458822,0.1092900815217391,0.0718024955598458,0.0769230769230769,0.0690276811798997
295,317.0,10.96845425867508,3.1999231312893444,0.0031545741324921,0.0310312243864962,514966.59966768697,1760723.2811317658,0.5,0.0111531038042041,316.0,39.5,0.0153100775193798,15.8,13.399135871587507,39.5,8.176621726430962,9.98736176935229,3.4663616094122363,0.0504340430412403,0.0624954017190444,0.0197218946101913,0.0378572835748028,0.125,0.3233770857655776
296,1939.0,13.79267663744198,3.330958081093781,0.000515729757607,0.0030697643186412,34488143.68889047,260855678.4015672,0.5,0.0061994921506814,1938.0,121.125,0.0850596910112359,74.53846153846153,79.03833539200114,121.125,30.962073573971107,12.796492133092595,3.611000860838842,0.0410823952752076,0.0611743661886672,0.0045440130285407,0.0100615766431831,0.0625,0.059563403643346
297,2151.0,14.418410041841003,3.658149930322392,0.00046490004649,0.0025762020868573,110920258.31851566,1021514196.150686,0.5,0.0023011378281291,2150.0,268.75,0.0943644662921348,76.78571428571429,80.41206706148357,268.75,61.89564951247728,13.421994884910486,3.915000349992187,0.0378957761630898,0.0575006696614233,0.0040404233321208,0.0100907303924106,0.125,0.0970508034024246
298,56.0,7.589285714285714,2.8905915450854485,0.0178571428571428,0.0521283845790745,6590.253746253746,14197.250255157558,0.5,0.0505076272276105,55.0,3.928571428571429,0.108695652173913,3.928571428571429,2.525692158423286,5.0,3.4641016151377544,6.666666666666667,3.113995776646092,0.0699231343962872,0.1008643706019191,0.0855473109654017,0.0869553509239905,0.0714285714285714,0.1530560552808825
299,16.0,6.5625,3.539656292165479,0.0625,0.1248233465746637,1137.3945165945163,1859.7750870288492,0.5,0.1767766952966369,15.0,0.1136363636363636,0.1153846153846153,1.25,0.4522670168666454,1.1538461538461535,0.3755338080994053,5.806451612903226,3.5535836826008915,0.0764006625449485,0.1313666980949865,0.172821044921875,0.1899674267830238,0.0075757575757575,0.059192183474303
301,19.0,5.473684210526316,2.091475318010698,0.0526315789473684,0.0559503812365952,279.168253968254,317.4381204867752,0.5,0.0372161463782393,18.0,1.3846153846153846,0.2571428571428571,2.0,0.8660254037844386,3.6,2.0736441353327724,4.648648648648648,2.287844888587125,0.1002725883504219,0.1220079301499581,0.1749588815789473,0.1513574786725516,0.0769230769230769,0.1362518641175819
302,17.0,5.823529411764706,2.984026099870087,0.0588235294117647,0.0421560259013814,632.4715728715729,1051.2055946031985,0.5,0.0415945165403851,16.0,3.2,0.4210526315789473,1.4545454545454546,0.6875516509523286,8.0,9.899494936611664,5.03030303030303,3.0769795303678946,0.0797279577093806,0.1186993332021883,0.1874425551470588,0.1633000488367884,0.1999999999999999,0.4026260678006204
303,20.0,5.75,2.359192546971148,0.05,0.0555221286237955,427.0793650793651,611.1518731319796,0.5,0.0,19.0,1.7272727272727273,0.2714285714285714,1.9,0.8755950357709131,3.8,1.9235384061671343,4.923076923076923,2.5275806550160445,0.0891317760410024,0.1189172253147887,0.16630859375,0.1522940241783871,0.0909090909090908,0.1431087215115831
304,9.0,3.7777777777777777,1.3944333775567928,0.1111111111111111,0.1231438146760547,39.6,18.44451137872728,0.5,0.0785674201318386,8.0,0.5,0.1904761904761904,1.6,0.5477225575051661,1.1428571428571428,0.3779644730092273,3.0588235294117645,1.5996323106926056,0.2250678929757294,0.1912918265893657,0.2916666666666667,0.1608692209529218,0.0625,0.0918162678444387
306,23.0,5.521739130434782,1.7286243931201823,0.0434782608695652,0.095164671841537,274.8,204.5790999553184,0.5,0.215206411665471,22.0,0.6470588235294118,0.0626780626780626,2.75,1.2817398889233114,1.2941176470588236,0.4696682183138621,4.666666666666667,2.0113315354397807,0.1217444753712165,0.0982814080456067,0.1579483695652173,0.1308756778714074,0.0294117647058823,0.0843438699584266
307,2.0,1.0,0.0,0.5,0.2357022603955158,4.0,0.0,0.5,0.0,1.0,0.25,0.0066666666666666,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.25,0.5
310,837.0,18.71326164874552,7.912740528684168,0.001194743130227,0.0123880857527327,349318134065.29785,2927163013587.815,0.5,0.0380164936121799,836.0,1.4513888888888888,0.0827067669172932,20.390243902439025,14.560010385951804,2.705501618122977,1.760128986611595,17.72504482964734,8.023720836717391,0.0230862359131221,0.0506774734911624,0.0070342193471816,0.0270211765615369,0.0017361111111111,0.0123801667178485
311,177.0,15.903954802259888,7.872336213125746,0.0056497175141242,0.0477323710470242,445565811.2597419,1607084129.5385697,0.5,0.1238435605467965,176.0,0.2536023054755043,0.0250747969796267,5.67741935483871,2.561081760691415,1.3968253968253967,1.1598576814721029,14.951841359773372,7.94765926502537,0.0291680694281903,0.0626271696716813,0.0253993322083589,0.0621363591450754,0.0014409221902017,0.034192241244807
312,625.0,15.888,5.167105026896043,0.0016,0.0222324307484237,285555273.04473233,1704447629.9007142,0.5,0.0418607214462435,624.0,2.4186046511627906,0.0833667334669338,20.8,15.94040625969545,4.132450331125828,6.9519066897158925,14.90152121697358,5.335903360371528,0.0302109798615885,0.0750655097776907,0.006687323769927,0.0259825293471716,0.003875968992248,0.012314072525041
313,520.0,14.215384615384616,4.640418251338383,0.0019230769230769,0.0238672484449479,168289144.12978977,888533697.0752858,0.5,0.002719641466102,519.0,1.8274647887323945,0.0586838534599728,17.896551724137932,17.38707407321848,3.707142857142857,6.045982587393955,13.230028873917227,4.828266871437872,0.0319707331039125,0.0715940347735348,0.0079008771894642,0.0292231716678985,0.0035211267605633,0.0108098334658855
314,189.0,9.814814814814817,2.6782402512066774,0.0052910052910052,0.034393782169161,72615.59366907603,187449.593679076,0.5,0.0187065286028187,188.0,13.428571428571429,0.0188736070675634,11.058823529411764,9.317125282479129,13.428571428571429,6.606689916164648,8.843501326259947,2.977650159784958,0.0596713867546034,0.0712115858974089,0.0278398624803654,0.0522566543877014,0.0714285714285714,0.1005544630483901
315,4.0,2.25,0.957427107756338,0.25,0.3947971818729394,9.333333333333332,1.539600717839002,0.5,0.3535533905932738,3.0,0.0045454545454545,0.005,1.0,0.0,1.0,0.0,1.7142857142857142,1.1126972805283737,0.2580005327400437,0.0827512023051006,0.4375,0.0721687836487032,0.0015151515151515,0.0349481563966913
316,13.0,4.6923076923076925,1.6012815380508714,0.0769230769230769,0.0710295109081088,95.90476190476193,69.08640837109377,0.5,0.054392829322042,12.0,1.0909090909090908,0.1578947368421052,1.7142857142857142,0.951189731211342,2.4,2.073644135332772,3.92,1.8009256878986797,0.1339920929876306,0.1246290651927524,0.2007211538461538,0.1262302986262253,0.0909090909090909,0.1604072102848639
317,1066.0,12.130393996247657,2.8821736767303183,0.0009380863039399,0.0026004480680103,2359683.081949217,7269417.028354904,0.5,0.00795992624225,1065.0,133.125,0.1300048828125,50.71428571428572,49.47943295667692,133.125,25.95291065427097,11.136555607695918,3.197949924161765,0.0526906070853801,0.0693652570683887,0.0080235330964566,0.0129977427289639,0.125,0.062563561265061
318,55.0,9.10909090909091,3.195324867693582,0.0181818181818181,0.0443036447483458,18149.003574203576,45089.11478336649,0.5,0.1414213562373094,54.0,0.7397260273972602,0.0168961201501877,3.375,2.217355782608345,1.35,0.533493565673837,8.20183486238532,3.3576331404443813,0.054818951315318,0.0926713317212703,0.0539678400213068,0.0952578838935921,0.0136986301369863,0.0468170819955168
320,163.0,9.88957055214724,2.4088472089704043,0.0061349693251533,0.035460986271896,38308.716083916086,57074.03540590872,0.5,0.1952135285484333,162.0,10.125,0.0081,10.8,8.653653233502846,10.125,4.224926034855522,8.923076923076923,2.727928782354012,0.0679795856194256,0.1028588633162777,0.0272332876006518,0.0616136604755678,0.0625,0.0592496713928317
321,78.0,6.782051282051282,1.234224462287968,0.0128205128205128,0.0161790921156722,1601.5619047619043,1097.315546551651,0.5,0.0181309431073473,77.0,12.833333333333334,0.2231884057971014,8.555555555555555,6.424778422465461,12.833333333333334,1.834847859269718,5.832258064516129,1.772148724515362,0.1377391748277421,0.1137745244221308,0.0747696314102564,0.0485119608232062,0.1666666666666666,0.0296906173518839
322,31.0,7.870967741935484,3.1277461052529074,0.032258064516129,0.0608711680740021,2988.703607503608,3648.640354209872,0.5,0.0228098961673079,30.0,1.3043478260869563,0.1587301587301587,2.5,1.0,2.5,2.7797972457128464,7.016393442622951,3.2377554122091463,0.0735660770038514,0.1094907421526338,0.0895602318548387,0.1205310355534621,0.0434782608695652,0.1103782933358293
323,6.0,3.0,1.095445115010332,0.1666666666666666,0.2597073673707903,18.0,4.898979485566356,0.5,0.2357022603955158,5.0,0.03125,0.15625,1.25,0.5,1.0,0.0,2.363636363636364,1.2862913567871994,0.2524478085859489,0.1236233060195861,0.3541666666666667,0.0940965815886351,0.00625,0.0425782790672284
324,29.0,9.20689655172414,5.136558814342727,0.0344827586206896,0.0415568168631979,30302.556421356425,43927.7758577396,0.5,0.1219149622735426,28.0,9.333333333333334,0.3218390804597701,1.75,0.9309493362512627,9.333333333333334,7.571877794400365,8.385964912280702,5.150431278629949,0.0614767971782798,0.1075959802726279,0.1131570750269396,0.1502501274965538,0.3333333333333333,0.377237697079506
325,22.0,4.954545454545454,1.2527027058580456,0.0454545454545454,0.0892296868535975,168.8380952380952,101.9093769696906,0.5,0.0,21.0,0.4468085106382978,0.1418918918918918,3.0,1.632993161855452,1.2352941176470589,0.5622957145383871,4.093023255813954,1.6592303650211429,0.161960147207543,0.1222032601423998,0.1825284090909091,0.104441938770468,0.0212765957446808,0.0589353763801046
326,15.0,4.6,1.5491933384829666,0.0666666666666666,0.1515909201252519,107.37142857142857,81.44584134801664,0.5,0.1414213562373094,14.0,2.333333333333333,0.0669856459330143,2.0,0.816496580927726,2.333333333333333,1.0327955589886444,3.793103448275862,1.820112051982899,0.1383826797376064,0.1122371194492753,0.221875,0.1374835115925594,0.1666666666666667,0.2526216195273302
327,20.0,6.65,3.2488864489074927,0.05,0.0307729162714049,1303.4008658008656,2133.5297460455386,0.5,0.0707106781186547,19.0,6.333333333333333,0.3114754098360656,1.5833333333333333,0.6685579234215214,9.5,12.020815280171307,5.846153846153846,3.3208944700143155,0.0798556222987518,0.1178797560340102,0.1500732421875,0.1667758055189783,0.3333333333333333,0.4980466269941596
329,14.0,4.571428571428571,1.650840611711114,0.0714285714285714,0.2325188873339819,102.03809523809524,78.88450375609226,0.5,0.101015254455221,13.0,0.0601851851851851,0.0065,1.8571428571428568,0.6900655593423541,1.0,0.0,3.7777777777777777,1.887883090687176,0.1331810568070131,0.1278983934665907,0.2287946428571428,0.1482770062081607,0.0046296296296296,0.0542109748776422
330,15.0,4.533333333333333,1.5522640914238173,0.0666666666666666,0.2211926815718648,105.37142857142857,82.78640189181083,0.5,0.0471404520791031,14.0,0.1842105263157894,0.007,2.0,1.0,1.1666666666666667,0.3892494720807615,3.724137931034482,1.8302332350225967,0.1362523029122793,0.1768257028475577,0.2302083333333333,0.1349572966245337,0.0131578947368421,0.0920699816247919
331,38.0,6.052631578947368,1.8001106335528023,0.0263157894736842,0.1031429355281295,738.8571428571428,943.9137572793296,0.5,0.0372161463782393,37.0,0.578125,0.0185,3.7,2.6267851073127395,1.5416666666666667,0.832970935693524,5.1466666666666665,2.141566320781662,0.1025632178545541,0.1179395705755703,0.1229954769736842,0.0856087351472877,0.015625,0.0584204629291796
332,14.0,4.785714285714286,1.7619295117556786,0.0714285714285714,0.2087825384261058,113.63809523809525,78.66154574503847,0.5,0.101015254455221,13.0,2.1666666666666665,0.0065,1.8571428571428568,0.6900655593423543,3.25,0.957427107756338,4.0,1.9611613513818404,0.1330744897890706,0.128632303412656,0.2131696428571428,0.1627675708134654,0.1666666666666666,0.2736395919454392
333,20.0,5.4,1.391704747876919,0.0499999999999999,0.1488588168984996,188.1714285714286,84.70593516937292,0.5,0.1414213562373094,19.0,0.0115291262135922,0.0095,2.7142857142857144,2.0586634591635518,1.0,0.0,4.564102564102564,1.6982168945051532,0.135113785245126,0.1173393342581358,0.14453125,0.1113686949969736,0.0006067961165048,0.01111946020803
334,27.0,6.407407407407407,2.804656283058027,0.037037037037037,0.1512106863036526,1335.0199134199136,2513.200033293081,0.5,0.0261891400439462,26.0,0.5531914893617021,0.013,2.1666666666666665,1.1146408580454257,1.7333333333333334,1.3345232785352157,5.547169811320755,2.971441231093146,0.0783909073219737,0.1240544785017804,0.1421983506944444,0.1310389469525859,0.0212765957446808,0.1194615778282556
335,19.0,5.105263157894737,1.7917941611104422,0.0526315789473684,0.0687749429366199,197.25714285714287,179.06731131155038,0.5,0.111648439134718,18.0,0.0542168674698795,0.1698113207547169,2.25,1.035098339013531,1.0,0.0,4.27027027027027,2.050049439087434,0.1227911956073333,0.1568917002607831,0.1912006578947368,0.1352003586164964,0.003012048192771,0.0132629799409024
336,216.0,8.25462962962963,1.1949416067670913,0.0046296296296296,0.0011689187616525,10179.130735930738,7790.440211720126,0.5,0.3862898156482065,215.0,12.647058823529411,0.3866906474820143,19.545454545454547,19.39259465034855,12.647058823529411,6.173949065130318,7.276102088167053,1.79802465998825,0.1220504377690601,0.0977752115947001,0.0335828993055555,0.0248143362044028,0.0588235294117646,0.0262203369922288
337,113.0,7.938053097345133,1.8238655272363733,0.0088495575221238,0.0095848516386326,5893.661183261183,6123.136922461868,0.5,0.2941063603165286,112.0,6.588235294117647,0.1863560732113144,10.181818181818182,6.867578639057318,7.0,4.516635916254486,6.977777777777778,2.2309600040526365,0.0974842532616016,0.079943684794466,0.0509540929203539,0.055492736740111,0.0588235294117647,0.1035007424061927
338,221.0,8.542986425339366,1.3157120936782694,0.004524886877828,0.001200054488826,12527.041847041846,8746.823013089972,0.5,0.4447413691625796,220.0,12.941176470588236,0.3971119133574007,20.0,18.708286933869708,12.941176470588236,7.578510640581813,7.564625850340136,1.8783504388312404,0.1108604399097833,0.0707427442987619,0.0308257918552036,0.0339110472388601,0.0588235294117647,0.0395690943829187
339,2.0,1.0,0.0,0.5,0.0,4.0,0.0,0.5,0.0,1.0,0.1,0.0035211267605633,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.1,0.3162277660168379
340,15.0,4.6,1.5491933384829666,0.0666666666666666,0.1483149355118184,107.37142857142857,81.44584134801664,0.5,0.0471404520791031,14.0,0.1196581196581196,0.001723289020187,2.0,0.816496580927726,1.0,0.0,3.793103448275862,1.820112051982899,0.1383826797376064,0.1122371194492753,0.221875,0.1374835115925594,0.0085470085470085,0.0597035074394929
341,98.0,7.693877551020408,1.5624997370081832,0.010204081632653,0.0480364355602562,3789.157287157287,3367.208035451463,0.5,0.0577230025458406,97.0,6.928571428571429,0.0023793171114599,8.818181818181818,7.373170034906042,8.083333333333334,13.20095267452889,6.7384615384615385,2.0149717176669304,0.0984974002538161,0.0761262200974773,0.0532824457908163,0.0624585856173669,0.0714285714285714,0.1583969196973485
342,38.0,8.947368421052632,3.563685978378192,0.0263157894736842,0.0338756552665844,15066.451104451102,36810.70657473201,0.5,0.0,37.0,2.8461538461538463,0.2642857142857143,2.3125,1.3022416570411703,3.7,5.437523946307426,8.08,3.656759753099989,0.0571314583902974,0.1043294488135047,0.0689624987150493,0.1195138914783389,0.0769230769230769,0.1042460724467568
343,117.0,9.316239316239315,3.075626016034764,0.0085470085470085,0.0117638368465979,31900.70249750249,49612.72573379911,0.5,0.0302182385122456,116.0,16.571428571428573,0.232,7.733333333333333,4.250490167812022,16.571428571428573,4.859943170351647,8.360515021459227,3.3177401546247696,0.0678626104224878,0.0802744895854786,0.045127933860844,0.0654569312318319,0.1428571428571428,0.0540352580792219
344,2.0,1.0,0.0,0.5,0.2357022603955158,4.0,0.0,0.5,0.0,1.0,0.037037037037037,7.716049382716049e-05,1.0,,1.0,,0.6666666666666666,0.5773502691896258,0.5,,0.5,0.0,0.037037037037037,0.1924500897298752
345,90.0,7.3,1.685696601915026,0.0111111111111111,0.0427552872951919,3202.708225108225,3727.257203334544,0.5,0.1885618083164126,89.0,1.390625,0.0158362989323843,8.090909090909092,6.1879648585709575,2.4054054054054053,1.6065743310164895,6.346368715083799,2.1127291308019944,0.1040290251263925,0.1095053035949955,0.0649522569444444,0.0517967701651979,0.015625,0.0568447924904399
346,148.0,9.932432432432432,3.306687024354773,0.0067567567567567,0.0560054330843064,105250.25703708056,303394.30854898493,0.5,0.0,147.0,14.7,0.0268591266215969,8.166666666666666,5.533321521367029,14.7,6.76674876797483,8.969491525423729,3.540208987128724,0.0555571623534919,0.0736746395618336,0.0364943323908625,0.0595279971074275,0.1,0.1609054330026726
347,4.0,2.25,0.957427107756338,0.25,0.2432208432696981,9.333333333333332,1.539600717839002,0.5,0.3535533905932738,3.0,0.12,0.0833333333333333,1.0,0.0,1.0,0.0,1.7142857142857142,1.1126972805283737,0.2580005327400437,0.0827512023051006,0.4375,0.0721687836487032,0.04,0.1340613599246705
350,97.0,8.082474226804123,2.321413466209683,0.0103092783505154,0.0607693088726186,8165.002641802642,12306.328801515225,0.5,0.0218692818923674,96.0,6.0,0.0087336244541484,7.384615384615385,4.908130355822224,6.0,2.7325202042558927,7.129533678756476,2.639603878535297,0.0796280218638816,0.0843574453068053,0.056285740173969,0.0635346149216551,0.0625,0.1058822404941453
351,32.0,7.0625,3.5372442344561885,0.03125,0.0718463643182187,7094.138838938839,18089.888482209743,0.5,0.1767766952966369,31.0,0.1422018348623853,0.1589743589743589,2.066666666666667,1.4864467059144129,1.0333333333333334,0.1825741858350553,6.190476190476191,3.6714115368358073,0.0617442299269859,0.1066929073689268,0.1249980926513671,0.1213925356595184,0.0045871559633027,0.0266963699056628
352,76.0,8.802631578947368,2.713028992802965,0.0131578947368421,0.0142322710849346,10387.785592185592,15981.072369891128,0.5,0.0372161463782393,75.0,4.166666666666667,0.238095238095238,5.357142857142857,3.433032811627976,5.0,3.565709706956767,7.867549668874172,2.954489232086751,0.0671028430113924,0.1073488241643867,0.0554954127261513,0.0916876500860364,0.0555555555555555,0.0521812940232446
353,132.0,10.166666666666666,3.700972982583324,0.0075757575757575,0.0101440925629409,143619.2791626674,332631.5739031835,0.5,0.0749961737622095,131.0,18.714285714285715,0.262,7.277777777777778,4.573652878563783,18.714285714285715,5.219012860502955,9.209125475285171,3.902190664278088,0.0539434920541833,0.0818802914680555,0.0380108573219992,0.0667285182673319,0.1428571428571428,0.0442820782894602
354,275.0,11.229090909090909,3.3169368909312555,0.0036363636363636,0.0227341146849398,294689.3075969781,556912.2471546135,0.5,0.0745676241978541,274.0,5.708333333333333,0.0182666666666666,15.22222222222222,9.698729786787762,10.96,10.466135867644754,10.25136612021858,3.5682376897569323,0.0563454416332665,0.067208409422009,0.0215102039683948,0.0427916425440826,0.0208333333333333,0.0622139179064622
355,1057.0,18.31788079470199,6.100111155608284,0.0009460737937559,0.0009460747087114,169704230442.5552,1928254291790.276,0.5,0.0033448759753384,1056.0,211.2,0.2744282744282744,26.4,25.62931014408188,211.2,21.95905280288747,17.327023189777567,6.247841558194246,0.0240435961407438,0.0543556861804448,0.0050195733797361,0.026370954198712,0.2,0.0164528839476214
356,10.0,3.6,0.966091783079296,0.1,0.130052221230218,37.46666666666667,15.630928504920169,0.5,0.1414213562373094,9.0,0.6,0.15,1.8,0.8366600265340756,1.2857142857142858,0.7559289460184545,2.8421052631578947,1.344253526630914,0.19706908487134,0.1218475805876502,0.30625,0.1110242716206185,0.0666666666666666,0.1178165058118952
357,41.0,8.536585365853659,2.855674709903158,0.024390243902439,0.0211139635785084,4533.843001443001,5079.894815403351,0.5,0.2242045891567102,40.0,1.6666666666666667,0.4444444444444444,3.333333333333333,1.6143297699232972,2.2222222222222223,1.0602749674192764,7.654320987654321,3.004831500380514,0.0731899017540628,0.1104809564986062,0.0658584222560975,0.1135758978667945,0.0416666666666666,0.0373136276655264
358,69.0,7.594202898550725,2.4871365568348707,0.0144927536231884,0.0291350991613639,5326.950116550115,9218.2540075521,0.5,0.1127271680152467,68.0,1.619047619047619,0.2005899705014749,5.230769230769231,3.394943449549789,2.125,1.497309414874216,6.656934306569343,2.7664958622681435,0.0778446240921996,0.0938208123302136,0.074073680932971,0.0749039810045091,0.0238095238095238,0.0450568200299107
359,17.0,5.176470588235294,1.8109146210426053,0.0588235294117647,0.0635543421944142,170.78095238095236,116.54253279431238,0.5,0.0415945165403851,16.0,2.0,0.08,2.2857142857142856,0.7559289460184545,3.2,1.4832396974191326,4.363636363636363,2.028210137938464,0.1332893788862464,0.12711414771058,0.1847426470588235,0.1539365149214081,0.125,0.1647606051950308
360,33.0,6.363636363636363,2.233525545776534,0.0303030303030303,0.0482537618642821,882.6539682539682,1058.195320742118,0.5,0.0214274782177741,32.0,3.555555555555556,0.1495327102803738,3.2,1.3984117975602022,4.0,2.2677868380553634,5.476923076923077,2.481857245011361,0.1025986972755148,0.1198171666275645,0.1253551136363636,0.1149883730291713,0.1111111111111111,0.1032308552532763
361,41.0,7.609756097560975,2.8449784602039414,0.024390243902439,0.0476134844601718,3468.7469419469426,5960.636040688461,0.5,0.0517395205746254,40.0,20.0,0.16,3.076923076923077,1.497861723788195,20.0,2.8284271247461903,6.716049382716049,3.029994091996033,0.0722278376823029,0.0894345926753539,0.0920767435213414,0.1202811424581901,0.5,0.3088947163720801
362,6.0,2.6666666666666665,0.5163977794943222,0.1666666666666666,0.1661580420007238,14.666666666666666,2.065591117977289,0.5,0.2357022603955158,5.0,0.0588235294117647,0.131578947368421,1.6666666666666667,0.5773502691896257,1.0,0.0,2.0,1.0,0.3535533905932737,0.0,0.4166666666666667,0.0645497224367902,0.0117647058823529,0.0512406063515384
363,7.0,3.857142857142857,1.9518001458970664,0.1428571428571428,0.0886430525501646,38.39999999999999,26.95609599165115,0.5,0.101015254455221,6.0,0.09375,0.0983606557377049,1.0,0.0,1.2,0.447213595499958,3.230769230769231,1.9644272343292228,0.1332356597885714,0.1274951764013882,0.28125,0.17860862707794,0.0156249999999999,0.0738108342216582
364,536.0,11.46641791044776,3.3548390276822406,0.001865671641791,0.0120144792933631,6711781.335983975,52694485.29002781,0.5,0.0026384581387557,535.0,16.71875,0.0653076171875,21.4,24.17126393054364,16.71875,6.496819941697531,10.478057889822596,3.620971414094893,0.0431252959307745,0.0616320123184165,0.0136286706399561,0.0243870947364113,0.03125,0.1008322244450508
365,1073.0,12.822926374650512,3.359986786352338,0.0009319664492078,0.0033189690258759,7349560.024549441,39999127.57322051,0.5,0.0191109940861228,1072.0,134.0,0.130859375,44.66666666666666,42.37582028619076,134.0,14.599412904047105,11.82937062937063,3.633356916980569,0.0466099220290252,0.071682862613036,0.0077105460606883,0.0139800097710069,0.1249999999999999,0.127152811005292
366,36.0,5.833333333333333,1.4040757000349275,0.0277777777777777,0.0435962718662378,477.77777777777777,443.36416485293097,0.5,0.0,35.0,3.5,0.175,3.888888888888889,3.018461712712472,3.888888888888889,1.4529663145135576,4.929577464788732,1.823058212862362,0.1179638788813122,0.1176321776198662,0.1253255208333333,0.0911953123565829,0.1,0.1231321434970823
367,11.0,3.909090909090909,1.136181803634036,0.0909090909090909,0.1074457596851593,48.26666666666667,19.4182960689712,0.5,0.0642824346533224,10.0,0.3703703703703703,0.1351351351351351,2.0,0.7071067811865476,1.0,0.0,3.142857142857143,1.4589624493356328,0.1982571263019675,0.1129138820558696,0.2727272727272727,0.1304221728917985,0.037037037037037,0.0750690881115944
